event_type,amount,ip_address,is_fraud,tx_count_1h,amount_avg_1h,amount_vs_avg,hour_of_day
VIEW_BALANCE,0.00,172.16.131.199,0,2,0.000000,0.0,16
WITHDRAW,3567054.98,172.16.131.199,0,3,1189018.326667,2.999999999999159,16
LOGOUT,0.00,172.16.131.199,0,4,891763.745000,0.0,16
LOGIN,0.00,172.16.224.203,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.224.203,0,2,0.000000,0.0,0
TRANSFER,1636248.16,172.16.224.203,0,3,545416.053333,3.0000000000018336,0
LOGOUT,0.00,172.16.224.203,0,4,409062.040000,0.0,0
LOGIN,0.00,172.16.70.110,0,5,327249.632000,0.0,0
VIEW_BALANCE,0.00,172.16.70.110,0,6,272708.026667,0.0,0
TRANSFER,14985040.00,172.16.70.110,0,7,2374469.737143,6.310899551842779,0
LOGOUT,0.00,172.16.70.110,0,8,2077661.020000,0.0,0
LOGIN,0.00,172.16.86.190,0,1,0.000000,0.0,5
VIEW_BALANCE,0.00,172.16.86.190,0,2,0.000000,0.0,5
WITHDRAW,4399380.69,172.16.86.190,0,3,1466460.230000,3.0,5
LOGOUT,0.00,172.16.86.190,0,4,1099845.172500,0.0,5
LOGIN,0.00,172.16.44.143,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.44.143,0,2,0.000000,0.0,6
TRANSFER,10953275.31,172.16.44.143,0,3,3651091.770000,3.0,6
LOGOUT,0.00,172.16.44.143,0,4,2738318.827500,0.0,6
LOGIN,0.00,172.16.73.112,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.73.112,0,2,0.000000,0.0,10
TRANSFER,533435.33,172.16.73.112,0,3,177811.776667,2.999999999994376,10
LOGOUT,0.00,172.16.73.112,0,4,133358.832500,0.0,10
LOGIN,0.00,172.16.86.238,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.86.238,0,2,0.000000,0.0,13
TRANSFER,16706739.46,172.16.86.238,0,3,5568913.153333,3.0000000000001794,13
LOGOUT,0.00,172.16.86.238,0,4,4176684.865000,0.0,13
LOGIN,0.00,172.16.153.112,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.153.112,0,2,0.000000,0.0,22
TRANSFER,14941260.73,172.16.153.112,0,3,4980420.243333,3.0000000000002007,22
LOGOUT,0.00,172.16.153.112,0,4,3735315.182500,0.0,22
LOGIN,0.00,172.16.35.20,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.35.20,0,2,0.000000,0.0,23
WITHDRAW,4512408.55,172.16.35.20,0,3,1504136.183333,3.000000000000665,23
LOGOUT,0.00,172.16.35.20,0,4,1128102.137500,0.0,23
LOGIN,0.00,172.16.54.199,0,5,902481.710000,0.0,0
VIEW_BALANCE,0.00,172.16.54.199,0,6,752068.091667,0.0,0
WITHDRAW,478489.01,172.16.54.199,0,7,712985.365714,0.6711063550663905,0
LOGOUT,0.00,172.16.54.199,0,8,623862.195000,0.0,0
LOGIN,0.00,172.16.88.132,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.88.132,0,2,0.000000,0.0,1
WITHDRAW,275275.48,172.16.88.132,0,3,91758.493333,3.0000000000108984,1
LOGOUT,0.00,172.16.88.132,0,4,68818.870000,0.0,1
LOGIN,0.00,172.16.211.208,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.211.208,0,2,0.000000,0.0,3
WITHDRAW,307387.23,172.16.211.208,0,3,102462.410000,3.0,3
LOGOUT,0.00,172.16.211.208,0,4,76846.807500,0.0,3
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,7
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,7
LOGIN_SUCCESS,0.00,192.168.1.99,1,7,0.000000,0.0,7
TRANSFER,312449661.41,192.168.1.99,1,8,39056207.676250,8.0,7
TRANSFER,400728148.65,192.168.1.99,1,9,79241978.895556,5.057018441931835,7
TRANSFER,449380195.25,192.168.1.99,1,10,116255800.531000,3.8654432139940513,7
LOGOUT,0.00,192.168.1.99,1,11,105687091.391818,0.0,7
LOGIN,0.00,172.16.143.164,0,12,96879833.775833,0.0,8
VIEW_BALANCE,0.00,172.16.143.164,0,13,89427538.870000,0.0,8
TRANSFER,5941148.09,172.16.143.164,0,14,83464225.242857,0.0711819713501558,8
LOGOUT,0.00,172.16.143.164,0,15,77899943.560000,0.0,8
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,19
LOGIN_SUCCESS,0.00,10.0.0.88,1,2,0.000000,0.0,19
TRANSFER,470969509.80,10.0.0.88,1,3,156989836.600000,3.0,19
TRANSFER,499999.00,10.0.0.88,1,4,117867377.200000,0.0042420473915492,19
LOGOUT,0.00,10.0.0.88,1,5,94293901.760000,0.0,19
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,13
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,13
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,13
LOGIN_SUCCESS,0.00,192.168.1.99,1,4,0.000000,0.0,13
TRANSFER,103087079.69,192.168.1.99,1,5,20617415.938000,5.0,13
TRANSFER,397858071.54,192.168.1.99,1,6,83490858.538333,4.765289020921161,13
LOGOUT,0.00,192.168.1.99,1,7,71563593.032857,0.0,13
LOGIN,0.00,172.16.198.214,0,8,62618143.903750,0.0,14
VIEW_BALANCE,0.00,172.16.198.214,0,9,55660572.358889,0.0,14
TRANSFER,3785257.76,172.16.198.214,0,10,50473040.899000,0.0749956351465837,14
LOGOUT,0.00,172.16.198.214,0,11,45884582.635455,0.0,14
LOGIN,0.00,172.16.174.152,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.174.152,0,2,0.000000,0.0,3
WITHDRAW,4925250.23,172.16.174.152,0,3,1641750.076667,2.9999999999993907,3
LOGOUT,0.00,172.16.174.152,0,4,1231312.557500,0.0,3
LOGIN,0.00,172.16.226.132,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.226.132,0,2,0.000000,0.0,15
TRANSFER,9895693.20,172.16.226.132,0,3,3298564.400000,3.0,15
LOGOUT,0.00,172.16.226.132,0,4,2473923.300000,0.0,15
LOGIN,0.00,172.16.61.54,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.61.54,0,2,0.000000,0.0,22
WITHDRAW,3414815.43,172.16.61.54,0,3,1138271.810000,3.0,22
LOGOUT,0.00,172.16.61.54,0,4,853703.857500,0.0,22
LOGIN,0.00,172.16.12.155,0,1,0.000000,0.0,5
VIEW_BALANCE,0.00,172.16.12.155,0,2,0.000000,0.0,5
WITHDRAW,1397730.20,172.16.12.155,0,3,465910.066667,2.9999999999978537,5
LOGOUT,0.00,172.16.12.155,0,4,349432.550000,0.0,5
LOGIN,0.00,172.16.237.38,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.237.38,0,2,0.000000,0.0,15
TRANSFER,415960.55,172.16.237.38,0,3,138653.516667,2.999999999992788,15
LOGOUT,0.00,172.16.237.38,0,4,103990.137500,0.0,15
LOGIN,0.00,172.16.33.187,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.33.187,0,2,0.000000,0.0,2
WITHDRAW,3812210.54,172.16.33.187,0,3,1270736.846667,2.999999999999213,2
LOGOUT,0.00,172.16.33.187,0,4,953052.635000,0.0,2
LOGIN,0.00,172.16.242.4,0,5,762442.108000,0.0,3
VIEW_BALANCE,0.00,172.16.242.4,0,6,635368.423333,0.0,3
WITHDRAW,256625.97,172.16.242.4,0,7,581262.358571,0.4414976580126402,3
LOGOUT,0.00,172.16.242.4,0,8,508604.563750,0.0,3
LOGIN,0.00,172.16.24.222,0,9,452092.945556,0.0,3
VIEW_BALANCE,0.00,172.16.24.222,0,10,406883.651000,0.0,3
WITHDRAW,886334.33,172.16.24.222,0,11,450470.076364,1.967576486221034,3
LOGOUT,0.00,172.16.24.222,0,12,412930.903333,0.0,3
LOGIN,0.00,172.16.230.161,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.230.161,0,2,0.000000,0.0,6
WITHDRAW,2278292.28,172.16.230.161,0,3,759430.760000,3.0,6
LOGOUT,0.00,172.16.230.161,0,4,569573.070000,0.0,6
LOGIN,0.00,172.16.35.245,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.35.245,0,2,0.000000,0.0,23
WITHDRAW,1560630.44,172.16.35.245,0,3,520210.146667,2.9999999999980775,23
LOGOUT,0.00,172.16.35.245,0,4,390157.610000,0.0,23
LOGIN,0.00,172.16.68.236,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.68.236,0,2,0.000000,0.0,0
WITHDRAW,4848587.17,172.16.68.236,0,3,1616195.723333,3.0000000000006186,0
LOGOUT,0.00,172.16.68.236,0,4,1212146.792500,0.0,0
LOGIN,0.00,172.16.36.81,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.36.81,0,2,0.000000,0.0,16
WITHDRAW,4165994.73,172.16.36.81,0,3,1388664.910000,3.0,16
LOGOUT,0.00,172.16.36.81,0,4,1041498.682500,0.0,16
LOGIN,0.00,172.16.102.18,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.102.18,0,2,0.000000,0.0,16
WITHDRAW,190340.99,172.16.102.18,0,3,63446.996667,2.999999999984239,16
LOGOUT,0.00,172.16.102.18,0,4,47585.247500,0.0,16
LOGIN,0.00,172.16.154.126,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.154.126,0,2,0.000000,0.0,3
TRANSFER,19452761.80,172.16.154.126,0,3,6484253.933333,3.000000000000154,3
LOGOUT,0.00,172.16.154.126,0,4,4863190.450000,0.0,3
LOGIN,0.00,172.16.37.155,0,5,3890552.360000,0.0,4
VIEW_BALANCE,0.00,172.16.37.155,0,6,3242126.966667,0.0,4
TRANSFER,4488785.08,172.16.37.155,0,7,3420220.982857,1.312425455109161,4
LOGOUT,0.00,172.16.37.155,0,8,2992693.360000,0.0,4
LOGIN,0.00,172.16.29.54,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.29.54,0,2,0.000000,0.0,19
TRANSFER,8557411.39,172.16.29.54,0,3,2852470.463333,3.0000000000003504,19
LOGOUT,0.00,172.16.29.54,0,4,2139352.847500,0.0,19
LOGIN,0.00,172.16.25.6,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.25.6,0,2,0.000000,0.0,10
TRANSFER,10887520.63,172.16.25.6,0,3,3629173.543333,3.0000000000002753,10
LOGOUT,0.00,172.16.25.6,0,4,2721880.157500,0.0,10
LOGIN_FAILED,0.00,192.168.1.99,1,5,2177504.126000,0.0,10
LOGIN_FAILED,0.00,192.168.1.99,1,6,1814586.771667,0.0,10
LOGIN_SUCCESS,0.00,192.168.1.99,1,7,1555360.090000,0.0,10
TRANSFER,370853617.66,192.168.1.99,1,8,47717642.286250,7.7718344807422035,10
TRANSFER,187871152.37,192.168.1.99,1,9,63290254.517778,2.9684057016586602,10
TRANSFER,499999.00,192.168.1.99,1,10,57011228.966000,0.0087701845595749,10
TRANSFER,194296323.02,192.168.1.99,1,11,69491692.061818,2.795964772985511,10
LOGOUT,0.00,192.168.1.99,1,12,63700717.723333,0.0,10
LOGIN,0.00,172.16.91.148,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.91.148,0,2,0.000000,0.0,19
WITHDRAW,4082294.61,172.16.91.148,0,3,1360764.870000,3.0,19
LOGOUT,0.00,172.16.91.148,0,4,1020573.652500,0.0,19
LOGIN,0.00,172.16.161.178,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.161.178,0,2,0.000000,0.0,22
TRANSFER,11611395.41,172.16.161.178,0,3,3870465.136667,2.9999999999997415,22
LOGOUT,0.00,172.16.161.178,0,4,2902848.852500,0.0,22
LOGIN,0.00,172.16.103.131,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.103.131,0,2,0.000000,0.0,3
WITHDRAW,647860.11,172.16.103.131,0,3,215953.370000,3.0,3
LOGOUT,0.00,172.16.103.131,0,4,161965.027500,0.0,3
LOGIN,0.00,172.16.67.219,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.67.219,0,2,0.000000,0.0,4
WITHDRAW,4674789.90,172.16.67.219,0,3,1558263.300000,3.0,4
LOGOUT,0.00,172.16.67.219,0,4,1168697.475000,0.0,4
LOGIN,0.00,172.16.220.170,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.220.170,0,2,0.000000,0.0,6
TRANSFER,10967123.00,172.16.220.170,0,3,3655707.666667,2.9999999999997264,6
LOGOUT,0.00,172.16.220.170,0,4,2741780.750000,0.0,6
LOGIN,0.00,172.16.35.69,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.35.69,0,2,0.000000,0.0,13
WITHDRAW,3015124.24,172.16.35.69,0,3,1005041.413333,3.000000000000995,13
LOGOUT,0.00,172.16.35.69,0,4,753781.060000,0.0,13
LOGIN_FAILED,0.00,203.0.113.42,1,5,603024.848000,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,6,502520.706667,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,7,430732.034286,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,8,376890.530000,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,9,335013.804444,0.0,14
LOGIN_SUCCESS,0.00,203.0.113.42,1,10,301512.424000,0.0,14
TRANSFER,99000.00,203.0.113.42,1,11,283102.203636,0.349697030713649,14
TRANSFER,50000.00,203.0.113.42,1,12,263677.020000,0.1896259294799372,14
LOGOUT,0.00,203.0.113.42,1,13,243394.172308,0.0,14
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,12
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,12
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,12
LOGIN_FAILED,0.00,10.0.0.88,1,4,0.000000,0.0,12
LOGIN_SUCCESS,0.00,10.0.0.88,1,5,0.000000,0.0,12
TRANSFER,303111490.99,10.0.0.88,1,6,50518581.831667,5.99999999999996,12
TRANSFER,50000.00,10.0.0.88,1,7,43308784.427143,0.001154500193468,12
TRANSFER,499999.00,10.0.0.88,1,8,37957686.248750,0.013172536300641,12
TRANSFER,99000.00,10.0.0.88,1,9,33751165.554444,0.002933232034322,12
TRANSFER,101406791.06,10.0.0.88,1,10,40516728.105000,2.5028376130768026,12
TRANSFER,291042061.78,10.0.0.88,1,11,63291758.439091,4.598419588232568,12
TRANSFER,99000.00,10.0.0.88,1,12,58025695.235833,0.0017061406950427,12
TRANSFER,123982208.85,10.0.0.88,1,13,63099273.206154,1.964875386835805,12
TRANSFER,99000.00,10.0.0.88,1,14,58599253.691429,0.0016894413113401,12
LOGOUT,0.00,10.0.0.88,1,15,54692636.778667,0.0,12
LOGIN,0.00,172.16.19.138,0,16,51274346.980000,0.0,12
VIEW_BALANCE,0.00,172.16.19.138,0,17,48258208.922353,0.0,12
WITHDRAW,1229583.80,172.16.19.138,0,18,45645507.526667,0.0269376739711275,12
LOGOUT,0.00,172.16.19.138,0,19,43243112.393684,0.0,12
LOGIN,0.00,172.16.29.149,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.29.149,0,2,0.000000,0.0,15
WITHDRAW,2838667.69,172.16.29.149,0,3,946222.563333,3.000000000001057,15
LOGOUT,0.00,172.16.29.149,0,4,709666.922500,0.0,15
LOGIN,0.00,172.16.255.198,0,5,567733.538000,0.0,16
VIEW_BALANCE,0.00,172.16.255.198,0,6,473111.281667,0.0,16
WITHDRAW,2343452.29,172.16.255.198,0,7,740302.854286,3.165531885271724,16
LOGOUT,0.00,172.16.255.198,0,8,647764.997500,0.0,16
LOGIN,0.00,172.16.213.219,0,5,468690.458000,0.0,17
VIEW_BALANCE,0.00,172.16.213.219,0,6,390575.381667,0.0,17
TRANSFER,13025878.65,172.16.213.219,0,7,2195618.705714,5.932668826377153,17
LOGOUT,0.00,172.16.213.219,0,8,1921166.367500,0.0,17
LOGIN,0.00,172.16.223.59,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.223.59,0,2,0.000000,0.0,21
WITHDRAW,2520676.33,172.16.223.59,0,3,840225.443333,3.00000000000119,21
LOGOUT,0.00,172.16.223.59,0,4,630169.082500,0.0,21
LOGIN,0.00,172.16.248.236,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.248.236,0,2,0.000000,0.0,0
TRANSFER,13537785.62,172.16.248.236,0,3,4512595.206667,2.9999999999997784,0
LOGOUT,0.00,172.16.248.236,0,4,3384446.405000,0.0,0
LOGIN,0.00,172.16.134.81,0,1,0.000000,0.0,9
VIEW_BALANCE,0.00,172.16.134.81,0,2,0.000000,0.0,9
TRANSFER,13673809.51,172.16.134.81,0,3,4557936.503333,3.0000000000002194,9
LOGOUT,0.00,172.16.134.81,0,4,3418452.377500,0.0,9
LOGIN,0.00,172.16.25.211,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.25.211,0,2,0.000000,0.0,11
WITHDRAW,3718504.16,172.16.25.211,0,3,1239501.386667,2.999999999999193,11
LOGOUT,0.00,172.16.25.211,0,4,929626.040000,0.0,11
LOGIN,0.00,172.16.120.220,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.120.220,0,2,0.000000,0.0,0
TRANSFER,5728642.70,172.16.120.220,0,3,1909547.566667,2.9999999999994764,0
LOGOUT,0.00,172.16.120.220,0,4,1432160.675000,0.0,0
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,12
LOGIN_SUCCESS,0.00,10.0.0.88,1,2,0.000000,0.0,12
TRANSFER,211462689.56,10.0.0.88,1,3,70487563.186667,2.999999999999986,12
TRANSFER,499999.00,10.0.0.88,1,4,52990672.140000,0.0094356040376128,12
TRANSFER,269838766.04,10.0.0.88,1,5,96360290.920000,2.8003108278702156,12
LOGOUT,0.00,10.0.0.88,1,6,80300242.433333,0.0,12
LOGIN,0.00,172.16.140.158,0,7,68828779.228571,0.0,12
VIEW_BALANCE,0.00,172.16.140.158,0,8,60225181.825000,0.0,12
WITHDRAW,2388465.01,172.16.140.158,0,9,53798879.956667,0.0443961846775215,12
LOGOUT,0.00,172.16.140.158,0,10,48418991.961000,0.0,12
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,17
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,17
LOGIN_SUCCESS,0.00,203.0.113.42,1,3,0.000000,0.0,17
TRANSFER,99000.00,203.0.113.42,1,4,24750.000000,4.0,17
TRANSFER,403052956.87,203.0.113.42,1,5,80630391.374000,4.998772175127605,17
LOGOUT,0.00,203.0.113.42,1,6,67191992.811667,0.0,17
LOGIN,0.00,172.16.253.98,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.253.98,0,2,0.000000,0.0,18
WITHDRAW,1617618.24,172.16.253.98,0,3,539206.080000,3.0,18
LOGOUT,0.00,172.16.253.98,0,4,404404.560000,0.0,18
LOGIN,0.00,172.16.42.216,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.42.216,0,2,0.000000,0.0,1
TRANSFER,12143205.22,172.16.42.216,0,3,4047735.073333,3.000000000000247,1
LOGOUT,0.00,172.16.42.216,0,4,3035801.305000,0.0,1
LOGIN,0.00,172.16.40.41,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.40.41,0,2,0.000000,0.0,18
TRANSFER,17996022.52,172.16.40.41,0,3,5998674.173333,3.0000000000001665,18
LOGOUT,0.00,172.16.40.41,0,4,4499005.630000,0.0,18
LOGIN,0.00,172.16.226.118,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.226.118,0,2,0.000000,0.0,23
TRANSFER,18506329.83,172.16.226.118,0,3,6168776.610000,3.0,23
LOGOUT,0.00,172.16.226.118,0,4,4626582.457500,0.0,23
LOGIN,0.00,172.16.187.91,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.187.91,0,2,0.000000,0.0,6
TRANSFER,15848947.09,172.16.187.91,0,3,5282982.363333,3.000000000000189,6
LOGOUT,0.00,172.16.187.91,0,4,3962236.772500,0.0,6
LOGIN,0.00,172.16.60.48,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.60.48,0,2,0.000000,0.0,13
WITHDRAW,584981.57,172.16.60.48,0,3,194993.856667,2.9999999999948717,13
LOGOUT,0.00,172.16.60.48,0,4,146245.392500,0.0,13
LOGIN,0.00,172.16.50.157,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.50.157,0,2,0.000000,0.0,19
WITHDRAW,615647.67,172.16.50.157,0,3,205215.890000,3.0,19
LOGOUT,0.00,172.16.50.157,0,4,153911.917500,0.0,19
LOGIN,0.00,172.16.195.191,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.195.191,0,2,0.000000,0.0,0
WITHDRAW,1137036.15,172.16.195.191,0,3,379012.050000,3.0,0
LOGOUT,0.00,172.16.195.191,0,4,284259.037500,0.0,0
LOGIN,0.00,172.16.73.19,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.73.19,0,2,0.000000,0.0,6
WITHDRAW,3942861.26,172.16.73.19,0,3,1314287.086667,2.9999999999992393,6
LOGOUT,0.00,172.16.73.19,0,4,985715.315000,0.0,6
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,11
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,11
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,11
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,11
LOGIN_SUCCESS,0.00,192.168.1.99,1,5,0.000000,0.0,11
TRANSFER,362388664.74,192.168.1.99,1,6,60398110.790000,6.0,11
LOGOUT,0.00,192.168.1.99,1,7,51769809.248571,0.0,11
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,4,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,5,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,6,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,7,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,8,0.000000,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,9,0.000000,0.0,13
LOGIN_SUCCESS,0.00,10.0.0.88,1,10,0.000000,0.0,13
TRANSFER,499999.00,10.0.0.88,1,11,45454.454545,11.000000000110001,13
TRANSFER,499999.00,10.0.0.88,1,12,83333.166667,5.999999999976,13
LOGOUT,0.00,10.0.0.88,1,13,76922.923077,0.0,13
LOGIN_FAILED,0.00,203.0.113.42,1,14,71428.428571,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,15,66666.533333,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,15,66666.533333,0.0,14
LOGIN_SUCCESS,0.00,203.0.113.42,1,16,62499.875000,0.0,14
TRANSFER,99000.00,203.0.113.42,1,15,73266.533333,1.35123084846993,14
LOGOUT,0.00,203.0.113.42,1,16,68687.375000,0.0,14
LOGIN_FAILED,0.00,10.0.0.88,1,7,14142.857143,0.0,14
LOGIN_FAILED,0.00,10.0.0.88,1,8,12375.000000,0.0,14
LOGIN_FAILED,0.00,10.0.0.88,1,9,11000.000000,0.0,14
LOGIN_SUCCESS,0.00,10.0.0.88,1,10,9900.000000,0.0,14
TRANSFER,262098700.01,10.0.0.88,1,11,23836154.546364,10.995846645489253,14
LOGOUT,0.00,10.0.0.88,1,12,21849808.334167,0.0,14
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,16
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,16
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,16
LOGIN_SUCCESS,0.00,10.0.0.88,1,4,0.000000,0.0,16
TRANSFER,465266235.20,10.0.0.88,1,5,93053247.040000,5.0,16
TRANSFER,99000.00,10.0.0.88,1,6,77560872.533333,0.0012764167906628,16
LOGOUT,0.00,10.0.0.88,1,7,66480747.885714,0.0,16
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,22
LOGIN_SUCCESS,0.00,192.168.1.99,1,2,0.000000,0.0,22
TRANSFER,410844020.16,192.168.1.99,1,3,136948006.720000,3.0,22
TRANSFER,99000.00,192.168.1.99,1,4,102735755.040000,9.636372454892E-4,22
LOGOUT,0.00,192.168.1.99,1,5,82188604.032000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,6,68490503.360000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,7,58706145.737143,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,8,51367877.520000,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,9,45660335.573333,0.0,22
LOGIN_FAILED,0.00,203.0.113.42,1,10,41094302.016000,0.0,22
LOGIN_SUCCESS,0.00,203.0.113.42,1,11,37358456.378182,0.0,22
TRANSFER,50000.00,203.0.113.42,1,12,34249418.346667,0.0014598788071058,22
TRANSFER,395215127.67,203.0.113.42,1,13,62016011.371538,6.37279178279083,22
LOGOUT,0.00,203.0.113.42,1,14,57586296.273571,0.0,22
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,0
LOGIN_SUCCESS,0.00,10.0.0.88,1,2,0.000000,0.0,0
TRANSFER,50000.00,10.0.0.88,1,3,16666.666667,2.99999999994,0
LOGOUT,0.00,10.0.0.88,1,4,12500.000000,0.0,0
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,6
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,6
LOGIN_SUCCESS,0.00,10.0.0.88,1,3,0.000000,0.0,6
TRANSFER,99000.00,10.0.0.88,1,4,24750.000000,4.0,6
TRANSFER,50000.00,10.0.0.88,1,5,29800.000000,1.6778523489932886,6
TRANSFER,99000.00,10.0.0.88,1,6,41333.333333,2.3951612903418966,6
TRANSFER,112574628.59,10.0.0.88,1,7,16117518.370000,6.984613015831171,6
LOGOUT,0.00,10.0.0.88,1,8,14102828.573750,0.0,6
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,6,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,7,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,8,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,9,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,10,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,11,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,12,0.000000,0.0,9
LOGIN_FAILED,0.00,192.168.1.99,1,13,0.000000,0.0,9
